Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,BA,BTC-USD,EURUSD=X,GC=F,^DJI,BA,BTC-USD,EURUSD=X,GC=F,^DJI,BA,BTC-USD,EURUSD=X,GC=F,^DJI,BA,BTC-USD,EURUSD=X,GC=F,^DJI,BA,BTC-USD,EURUSD=X,GC=F,^DJI,BA,BTC-USD,EURUSD=X,GC=F,^DJI
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-10-30 00:00:00+00:00,131.97813415527344,328.0150146484375,1.0993843078613281,1141.5,17663.5390625,148.07000732421875,328.0150146484375,1.0993843078613281,1141.5,17663.5390625,149.60000610351562,334.16900634765625,1.107200264930725,1147.5999755859375,17799.9609375,147.08999633789062,313.94000244140625,1.0969964265823364,1139.199951171875,17662.869140625,147.39999389648438,313.9429931640625,1.099203109741211,1147.5,17756.599609375,3938000.0,78305000,0.0,249.0,149250000.0
2015-10-31 00:00:00+00:00,,314.1659851074219,,,,,314.1659851074219,,,,,332.7770080566406,,,,,309.2510070800781,,,,,328.5119934082031,,,,,48598100,,,
2015-11-01 00:00:00+00:00,,325.4309997558594,,,,,325.4309997558594,,,,,327.47198486328125,,,,,311.8810119628906,,,,,315.0050048828125,,,,,37001100,,,
2015-11-02 00:00:00+00:00,132.2722930908203,361.1889953613281,1.102596640586853,1135.800048828125,17828.759765625,148.39999389648438,361.1889953613281,1.102596640586853,1135.800048828125,17828.759765625,149.47000122070312,365.3599853515625,1.1060001850128174,1138.699951171875,17845.900390625,147.55999755859375,323.2090148925781,1.1004005670547485,1132.5999755859375,17655.01953125,148.3800048828125,325.9419860839844,1.1024993658065796,1137.9000244140625,17672.619140625,2516700.0,101918000,0.0,180.0,100840000.0
2015-11-03 00:00:00+00:00,131.99594116210938,403.4169921875,1.1016006469726562,1114.199951171875,17918.150390625,148.08999633789062,403.4169921875,1.1016006469726562,1114.199951171875,17918.150390625,148.4600067138672,417.8999938964844,1.1031999588012695,1134.699951171875,17977.849609375,147.13999938964844,357.6470031738281,1.0937999486923218,1114.199951171875,17796.01953125,148.02999877929688,361.87298583984375,1.1016976833343506,1133.300048828125,17819.740234375,2470000.0,206162000,0.0,185.0,92290000.0
2015-11-04 00:00:00+00:00,132.90171813964844,411.56298828125,1.0963950157165527,1106.5,17867.580078125,148.19000244140625,411.56298828125,1.0963950157165527,1106.5,17867.580078125,148.75999450683594,495.56201171875,1.0966956615447998,1121.9000244140625,17964.119140625,147.17999267578125,380.5480041503906,1.084799885749817,1106.5,17828.830078125,147.25999450683594,403.66400146484375,1.0965032577514648,1119.0,17929.580078125,2771500.0,263900000,0.0,141.0,99890000.0
2015-11-05 00:00:00+00:00,132.70445251464844,386.35400390625,1.0868029594421387,1104.4000244140625,17863.4296875,147.97000122070312,386.35400390625,1.0868029594421387,1104.4000244140625,17863.4296875,148.83999633789062,447.5610046386719,1.0900002717971802,1110.699951171875,17929.509765625,146.49000549316406,374.58099365234375,1.0837054252624512,1104.4000244140625,17779.189453125,148.19000244140625,408.0769958496094,1.0866022109985352,1107.9000244140625,17871.25,2545400.0,151824992,0.0,84.0,98910000.0
2015-11-06 00:00:00+00:00,132.67755126953125,374.4700012207031,1.0883997678756714,1087.5999755859375,17910.330078125,147.94000244140625,374.4700012207031,1.0883997678756714,1087.5999755859375,17910.330078125,148.1699981689453,395.83599853515625,1.0895025730133057,1109.5,17912.0390625,146.00999450683594,354.0249938964844,1.0711684226989746,1084.800048828125,17768.599609375,146.5800018310547,388.0469970703125,1.0884946584701538,1105.199951171875,17855.220703125,2294100.0,122687000,0.0,78.0,107450000.0
2015-11-07 00:00:00+00:00,,386.48199462890625,,,,,386.48199462890625,,,,,390.58599853515625,,,,,372.4330139160156,,,,,374.2690124511719,,,,,56625100,,,
2015-11-08 00:00:00+00:00,,373.3680114746094,,,,,373.3680114746094,,,,,389.8949890136719,,,,,368.70001220703125,,,,,384.27801513671875,,,,,51817600,,,
2015-11-09 00:00:00+00:00,130.91978454589844,380.2569885253906,1.0733413696289062,1087.9000244140625,17730.48046875,145.97999572753906,380.2569885253906,1.0733413696289062,1087.9000244140625,17730.48046875,147.47999572753906,385.27801513671875,1.0790001153945923,1088.5999755859375,17900.779296875,145.17999267578125,362.8949890136719,1.072995901107788,1087.9000244140625,17667.779296875,146.89999389648438,374.3240051269531,1.0732377767562866,1088.5999755859375,17900.779296875,2980800.0,68224400,0.0,5.0,121210000.0
2015-11-10 00:00:00+00:00,130.17538452148438,336.8190002441406,1.0759514570236206,1088.199951171875,17758.2109375,145.14999389648438,336.8190002441406,1.0759514570236206,1088.199951171875,17758.2109375,146.13999938964844,381.3869934082031,1.0762755870819092,1091.300048828125,17768.66015625,144.02999877929688,329.1080017089844,1.0676004886627197,1085.0,17657.720703125,145.27999877929688,379.9840087890625,1.0759745836257935,1090.0999755859375,17724.130859375,2524100.0,95797904,0.0,18.0,108640000.0
2015-11-11 00:00:00+00:00,130.03192138671875,311.0840148925781,1.0737563371658325,1084.699951171875,17702.220703125,144.99000549316406,311.0840148925781,1.0737563371658325,1084.699951171875,17702.220703125,145.8300018310547,340.5849914550781,1.0772960186004639,1091.4000244140625,17807.1796875,144.52000427246094,300.99700927734375,1.0708003044128418,1084.199951171875,17696.91015625,145.1999969482422,339.82000732421875,1.0738024711608887,1091.4000244140625,17769.5,1579600.0,107070000,0.0,15.0,95230000.0
2015-11-12 00:00:00+00:00,127.83466339111328,338.1520080566406,1.0762988328933716,1080.800048828125,17448.0703125,142.5399932861328,338.1520080566406,1.0762988328933716,1080.800048828125,17448.0703125,144.39999389648438,345.08099365234375,1.0799999237060547,1086.5999755859375,17691.9296875,141.58999633789062,313.3559875488281,1.0693997144699097,1080.800048828125,17443.5,143.0,314.0790100097656,1.0764957666397095,1086.0,17691.9296875,3796800.0,78477800,0.0,4.0,113660000.0
2015-11-13 00:00:00+00:00,127.87947082519531,336.75299072265625,1.0815019607543945,1080.800048828125,17245.240234375,142.58999633789062,336.75299072265625,1.0815019607543945,1080.800048828125,17245.240234375,143.88999938964844,340.91400146484375,1.0811045169830322,1085.9000244140625,17439.25,141.86000061035156,326.07501220703125,1.072199821472168,1080.800048828125,17238.890625,142.3300018310547,338.49798583984375,1.080894112586975,1083.0999755859375,17439.25,3063800.0,52003000,0.0,23.0,134640000.0
2015-11-14 00:00:00+00:00,,332.906005859375,,,,,332.906005859375,,,,,338.1809997558594,,,,,329.9700012207031,,,,,336.6239929199219,,,,,38612000,,,
2015-11-15 00:00:00+00:00,,320.1659851074219,,,,,320.1659851074219,,,,,334.6619873046875,,,,,317.489990234375,,,,,333.0509948730469,,,,,44213100,,,
2015-11-16 00:00:00+00:00,129.52069091796875,330.7510070800781,1.06999933719635,1083.699951171875,17483.009765625,144.4199981689453,330.7510070800781,1.06999933719635,1083.699951171875,17483.009765625,144.5,331.6260070800781,1.0759999752044678,1092.4000244140625,17483.009765625,142.3300018310547,315.9049987792969,1.070102334022522,1083.699951171875,17210.4296875,142.5800018310547,319.7349853515625,1.070102334022522,1092.0,17229.939453125,2378300.0,47980100,0.0,11.0,137590000.0
2015-11-17 00:00:00+00:00,131.0094451904297,335.093994140625,1.068798542022705,1068.699951171875,17489.5,146.0800018310547,335.093994140625,1.068798542022705,1068.699951171875,17489.5,146.58999633789062,338.3500061035156,1.069198489189148,1075.800048828125,17599.330078125,144.63999938964844,329.614013671875,1.064400553703308,1065.0999755859375,17451.41015625,145.2899932861328,330.36199951171875,1.0689013004302979,1075.5,17486.990234375,3038300.0,51001600,0.0,6.0,167190000.0
2015-11-18 00:00:00+00:00,132.9824676513672,334.5899963378906,1.0643846988677979,1068.800048828125,17737.16015625,148.27999877929688,334.5899963378906,1.0643846988677979,1068.800048828125,17737.16015625,148.38999938964844,336.531005859375,1.0691996812820435,1071.9000244140625,17752.16015625,146.22999572753906,330.6400146484375,1.063230276107788,1064.0,17485.490234375,146.24000549316406,334.5929870605469,1.0643960237503052,1064.0,17485.490234375,3101100.0,43783800,0.0,5.0,106810000.0
2015-11-19 00:00:00+00:00,133.84344482421875,326.14898681640625,1.066996693611145,1078.0,17732.75,149.24000549316406,326.14898681640625,1.066996693611145,1078.0,17732.75,149.47999572753906,335.3340148925781,1.0734001398086548,1082.4000244140625,17772.970703125,148.25999450683594,325.27301025390625,1.067000150680542,1077.4000244140625,17681.98046875,148.7899932861328,334.6789855957031,1.0673041343688965,1077.4000244140625,17739.830078125,2492600.0,45011100,0.0,10.0,114630000.0
2015-11-20 00:00:00+00:00,133.98692321777344,322.0220031738281,1.0726161003112793,1076.4000244140625,17823.810546875,149.39999389648438,322.0220031738281,1.0726161003112793,1076.4000244140625,17823.810546875,150.58999633789062,326.4729919433594,1.0730005502700806,1082.9000244140625,17914.33984375,149.1199951171875,312.2170104980469,1.0664005279541016,1076.4000244140625,17732.75,149.83999633789062,326.4110107421875,1.0726966857910156,1082.9000244140625,17732.75,3210200.0,53152900,0.0,5.0,153140000.0
2015-11-21 00:00:00+00:00,,326.927001953125,,,,,326.927001953125,,,,,328.15899658203125,,,,,319.5950012207031,,,,,322.0920104980469,,,,,28200500,,,
2015-11-22 00:00:00+00:00,,324.5360107421875,,,,,324.5360107421875,,,,,327.010009765625,,,,,321.2590026855469,,,,,326.9750061035156,,,,,23439400,,,
2015-11-23 00:00:00+00:00,133.0362548828125,323.0459899902344,1.0641014575958252,1066.800048828125,17792.6796875,148.33999633789062,323.0459899902344,1.0641014575958252,1066.800048828125,17792.6796875,149.6999969482422,325.1180114746094,1.0653995275497437,1071.5,17868.1796875,147.7100067138672,321.2900085449219,1.0602991580963135,1066.800048828125,17751.529296875,149.38999938964844,324.3500061035156,1.0639996528625488,1070.0,17823.609375,3183700.0,27478900,0.0,57.0,134680000.0
2015-11-24 00:00:00+00:00,133.3142852783203,320.0459899902344,1.0642033815383911,1074.300048828125,17812.189453125,148.64999389648438,320.0459899902344,1.0642033815383911,1074.300048828125,17812.189453125,149.58999633789062,323.0580139160156,1.0672005414962769,1079.4000244140625,17862.599609375,147.22000122070312,318.1180114746094,1.0623831748962402,1073.199951171875,17683.509765625,147.49000549316406,323.0140075683594,1.063897728919983,1073.199951171875,17770.900390625,2626600.0,29362600,0.0,222.0,127170000.0
2015-11-25 00:00:00+00:00,132.22012329101562,328.20599365234375,1.0643846988677979,1070.5,17813.390625,147.42999267578125,328.20599365234375,1.0643846988677979,1070.5,17813.390625,149.14999389648438,329.1340026855469,1.0689996480941772,1072.0,17854.919921875,147.3800048828125,316.7699890136719,1.0576001405715942,1068.5,17801.830078125,149.0399932861328,320.0450134277344,1.0643960237503052,1070.199951171875,17820.810546875,1852200.0,41666900,0.0,148662.0,82540000.0
2015-11-26 00:00:00+00:00,,352.6839904785156,1.0624960660934448,,,,352.6839904785156,1.0624960660934448,,,,366.7569885253906,1.0629997253417969,,,,328.22900390625,1.0602003335952759,,,,328.3030090332031,1.0624960660934448,,,,106105000,0.0,,
2015-11-27 00:00:00+00:00,131.78968811035156,358.0419921875,1.0604453086853027,1056.199951171875,17813.390625,146.9499969482422,358.0419921875,1.0604453086853027,1056.199951171875,17813.390625,147.97000122070312,363.5889892578125,1.06380033493042,1074.199951171875,17830.359375,146.67999267578125,347.8699951171875,1.0569998025894165,1051.0999755859375,17749.3203125,147.5,351.8609924316406,1.0604453086853027,1070.699951171875,17806.0390625,1282100.0,55179100,0.0,52133.0,82540000.0
2015-11-28 00:00:00+00:00,,357.3810119628906,,,,,357.3810119628906,,,,,359.5360107421875,,,,,352.1719970703125,,,,,357.1409912109375,,,,,36816600,,,
2015-11-29 00:00:00+00:00,,371.29400634765625,,,,,371.29400634765625,,,,,371.9389953613281,,,,,355.6659851074219,,,,,357.47198486328125,,,,,40409300,,,
2015-11-30 00:00:00+00:00,130.44442749023438,377.3210144042969,1.0583018064498901,1065.800048828125,17719.919921875,145.4499969482422,377.3210144042969,1.0583018064498901,1065.800048828125,17719.919921875,147.25999450683594,382.3630065917969,1.0597037076950073,1068.4000244140625,17837.240234375,145.36000061035156,370.38299560546875,1.056400179862976,1052.0999755859375,17719.7890625,146.97000122070312,371.43701171875,1.0583018064498901,1056.5,17802.83984375,3176700.0,71701600,0.0,4601.0,155560000.0
2015-12-01 00:00:00+00:00,132.49818420410156,362.4880065917969,1.0572947263717651,1063.800048828125,17888.349609375,147.74000549316406,362.4880065917969,1.0572947263717651,1063.800048828125,17888.349609375,149.39999389648438,378.9309997558594,1.0639996528625488,1074.5999755859375,17895.5,146.47000122070312,356.56298828125,1.056602120399475,1063.4000244140625,17719.720703125,146.5399932861328,377.41400146484375,1.0572947263717651,1064.5999755859375,17719.720703125,3444300.0,60452200,0.0,3441.0,103880000.0
2015-12-02 00:00:00+00:00,131.7986602783203,359.18701171875,1.0625863075256348,1054.199951171875,17729.6796875,146.9600067138672,359.18701171875,1.0625863075256348,1054.199951171875,17729.6796875,148.02999877929688,362.23199462890625,1.0639996528625488,1069.5,17901.580078125,146.3800048828125,349.4649963378906,1.0562005043029785,1049.5999755859375,17708.19921875,147.5500030517578,361.8450012207031,1.062699317932129,1068.699951171875,17883.140625,2648800.0,54160500,0.0,503.0,102860000.0
2015-12-03 00:00:00+00:00,130.54307556152344,361.0459899902344,1.0613007545471191,1061.699951171875,17477.669921875,145.55999755859375,361.0459899902344,1.0613007545471191,1061.699951171875,17477.669921875,147.6300048828125,370.2749938964844,1.0892000198364258,1064.5999755859375,17780.58984375,144.27999877929688,357.4119873046875,1.0541995763778687,1046.199951171875,17425.560546875,147.0500030517578,359.33099365234375,1.0611993074417114,1054.4000244140625,17741.5703125,3008700.0,50714900,0.0,1161.0,126990000.0
2015-12-04 00:00:00+00:00,133.1798095703125,363.1830139160156,1.0915957689285278,1084.5,17847.630859375,148.5,363.1830139160156,1.0915957689285278,1084.5,17847.630859375,148.77999877929688,363.5159912109375,1.0951943397521973,1088.800048828125,17866.470703125,146.08999633789062,355.7569885253906,1.0857999324798584,1058.699951171875,17482.6796875,146.35000610351562,361.2619934082031,1.0918341875076294,1063.0,17482.6796875,3892900.0,35784100,0.0,889.0,137650000.0
2015-12-05 00:00:00+00:00,,388.9490051269531,,,,,388.9490051269531,,,,,389.7850036621094,,,,,363.22900390625,,,,,363.72100830078125,,,,,66282200,,,
2015-12-06 00:00:00+00:00,,388.7829895019531,,,,,388.7829895019531,,,,,402.8089904785156,,,,,387.0889892578125,,,,,389.55499267578125,,,,,77762000,,,
2015-12-07 00:00:00+00:00,133.13494873046875,395.5360107421875,1.0883997678756714,1076.4000244140625,17730.509765625,148.4499969482422,395.5360107421875,1.0883997678756714,1076.4000244140625,17730.509765625,149.5,399.968994140625,1.0883049964904785,1086.5,17845.490234375,147.32000732421875,385.4110107421875,1.0798004865646362,1067.4000244140625,17639.25,148.3000030517578,389.9779968261719,1.0883049964904785,1084.9000244140625,17845.490234375,3417700.0,63455800,0.0,656.0,99670000.0
2015-12-08 00:00:00+00:00,130.03192138671875,415.56298828125,1.0834001302719116,1076.300048828125,17568.0,144.99000549316406,415.56298828125,1.0834001302719116,1076.300048828125,17568.0,147.22999572753906,415.56298828125,1.0900002717971802,1078.4000244140625,17703.990234375,144.64999389648438,389.95001220703125,1.0831419229507446,1069.5999755859375,17485.390625,146.82000732421875,395.7539978027344,1.0835996866226196,1071.0,17703.990234375,5021100.0,57801400,0.0,306.0,113720000.0
2015-12-09 00:00:00+00:00,129.3592987060547,417.56298828125,1.0893957614898682,1077.5999755859375,17492.30078125,144.24000549316406,417.56298828125,1.0893957614898682,1077.5999755859375,17492.30078125,145.69000244140625,423.1199951171875,1.099000096321106,1086.0,17767.689453125,142.27000427246094,406.2909851074219,1.0881984233856201,1070.5999755859375,17403.509765625,144.60000610351562,414.4410095214844,1.0895025730133057,1075.0999755859375,17558.1796875,5124600.0,90917200,0.0,386.0,122020000.0
2015-12-10 00:00:00+00:00,131.30538940429688,415.47900390625,1.1017948389053345,1073.0999755859375,17574.75,146.41000366210938,415.47900390625,1.1017948389053345,1073.0999755859375,17574.75,147.4600067138672,419.5090026855469,1.1023049354553223,1076.300048828125,17697.740234375,144.16000366210938,411.5480041503906,1.092799425125122,1071.699951171875,17474.66015625,144.6199951171875,417.9880065917969,1.1016976833343506,1073.0,17493.169921875,3278500.0,52138900,0.0,226.0,107310000.0
2015-12-11 00:00:00+00:00,129.70005798339844,451.93798828125,1.0948106050491333,1076.9000244140625,17265.2109375,144.6199951171875,451.93798828125,1.0948106050491333,1076.9000244140625,17265.2109375,145.6999969482422,451.93798828125,1.1030004024505615,1079.4000244140625,17574.75,143.72000122070312,415.281005859375,1.0928006172180176,1064.4000244140625,17230.5,145.0,415.281005859375,1.0947985649108887,1067.800048828125,17574.75,3684700.0,110944000,0.0,410.0,134510000.0
2015-12-12 00:00:00+00:00,,434.99700927734375,,,,,434.99700927734375,,,,,469.1029968261719,,,,,410.7409973144531,,,,,452.3349914550781,,,,,131969000,,,
2015-12-13 00:00:00+00:00,,433.7550048828125,,,,,433.7550048828125,,,,,441.67999267578125,,,,,426.26800537109375,,,,,431.6600036621094,,,,,55050600,,,
2015-12-14 00:00:00+00:00,128.24720764160156,444.1820068359375,1.0983941555023193,1064.699951171875,17368.5,143.0,444.1820068359375,1.0983941555023193,1064.699951171875,17368.5,144.5,447.1419982910156,1.1040000915527344,1076.699951171875,17378.01953125,141.4600067138672,430.45599365234375,1.0947027206420898,1060.0,17138.470703125,144.5,433.2720031738281,1.098997712135315,1074.0,17277.109375,4845000.0,130496000,0.0,509.0,142540000.0
2015-12-15 00:00:00+00:00,131.41302490234375,465.3210144042969,1.0992997884750366,1062.9000244140625,17524.91015625,146.52999877929688,465.3210144042969,1.0992997884750366,1062.9000244140625,17524.91015625,147.10000610351562,465.3210144042969,1.107000470161438,1066.199951171875,17627.630859375,144.1199951171875,443.87799072265625,1.0922002792358398,1061.800048828125,17341.1796875,145.66000366210938,443.87799072265625,1.0992271900177002,1064.5999755859375,17374.779296875,4705300.0,83121104,0.0,220.0,123430000.0
2015-12-16 00:00:00+00:00,132.83001708984375,454.9339904785156,1.0936251878738403,1078.0,17749.08984375,148.11000061035156,454.9339904785156,1.0936251878738403,1078.0,17749.08984375,148.61000061035156,465.2080078125,1.0958002805709839,1078.699951171875,17784.359375,146.22999572753906,443.85101318359375,1.0913218259811401,1064.300048828125,17483.6796875,147.97999572753906,465.2080078125,1.0936013460159302,1064.800048828125,17530.849609375,3316000.0,107944000,0.0,81.0,123790000.0
2015-12-17 00:00:00+00:00,130.54307556152344,456.0780029296875,1.087453007698059,1050.800048828125,17495.83984375,145.55999755859375,456.0780029296875,1.087453007698059,1050.800048828125,17495.83984375,149.8000030517578,457.8599853515625,1.0888975858688354,1072.5999755859375,17796.759765625,145.5,448.8580017089844,1.0833531618118286,1050.5,17493.5,148.85000610351562,454.7770080566406,1.0874056816101074,1072.5999755859375,17756.5390625,3448800.0,47978400,0.0,56.0,115780000.0
2015-12-18 00:00:00+00:00,125.17999267578125,463.6159973144531,1.0844104290008545,1066.199951171875,17128.55078125,139.5800018310547,463.6159973144531,1.0844104290008545,1066.199951171875,17128.55078125,144.41000366210938,465.177001953125,1.0870002508163452,1070.300048828125,17496.580078125,138.88999938964844,454.94000244140625,1.0805997848510742,1052.699951171875,17124.310546875,144.41000366210938,455.84698486328125,1.0843987464904785,1053.699951171875,17495.0390625,9952000.0,60220100,0.0,253.0,344560000.0
2015-12-19 00:00:00+00:00,,462.3219909667969,,,,,462.3219909667969,,,,,465.58099365234375,,,,,456.7650146484375,,,,,463.552001953125,,,,,47892700,,,
2015-12-20 00:00:00+00:00,,442.68499755859375,,,,,442.68499755859375,,,,,462.6449890136719,,,,,434.3380126953125,,,,,462.2340087890625,,,,,75409400,,,
2015-12-21 00:00:00+00:00,126.36384582519531,438.6390075683594,1.0869920253753662,1081.9000244140625,17251.619140625,140.89999389648438,438.6390075683594,1.0869920253753662,1081.9000244140625,17251.619140625,141.94000244140625,444.72900390625,1.091999888420105,1081.9000244140625,17272.359375,139.6999969482422,427.31201171875,1.0852001905441284,1070.199951171875,17116.73046875,140.2100067138672,442.8380126953125,1.0870156288146973,1070.199951171875,17154.939453125,3746400.0,77639696,0.0,26.0,114910000.0
2015-12-22 00:00:00+00:00,127.69119262695312,436.5719909667969,1.09129798412323,1074.800048828125,17417.26953125,142.3800048828125,436.5719909667969,1.09129798412323,1074.800048828125,17417.26953125,142.7899932861328,443.68798828125,1.0984002351760864,1078.5999755859375,17451.109375,140.5,435.5159912109375,1.0905005931854248,1073.800048828125,17242.859375,141.72000122070312,437.4360046386719,1.091202735900879,1078.5999755859375,17253.55078125,2791700.0,50840400,0.0,106.0,91570000.0
2015-12-23 00:00:00+00:00,129.1977996826172,442.4010009765625,1.0950024127960205,1069.4000244140625,17602.609375,144.05999755859375,442.4010009765625,1.0950024127960205,1069.4000244140625,17602.609375,144.07000732421875,444.52899169921875,1.095494270324707,1074.800048828125,17607.919921875,142.80999755859375,436.6189880371094,1.0884946584701538,1069.4000244140625,17427.630859375,143.0800018310547,436.7200012207031,1.0950024127960205,1074.5,17427.630859375,3353900.0,47161400,0.0,202.0,92820000.0
2015-12-24 00:00:00+00:00,128.7225341796875,454.9849853515625,1.0909169912338257,1077.199951171875,17552.169921875,143.52999877929688,454.9849853515625,1.0909169912338257,1077.199951171875,17552.169921875,143.92999267578125,458.45599365234375,1.0966956615447998,1077.800048828125,17606.33984375,143.36000061035156,443.0769958496094,1.0910003185272217,1073.5,17543.94921875,143.60000610351562,443.09100341796875,1.0910003185272217,1074.300048828125,17593.259765625,1185000.0,57157200,0.0,24.0,40350000.0
2015-12-25 00:00:00+00:00,,455.65301513671875,1.0969964265823364,,,,455.65301513671875,1.0969964265823364,,,,458.30499267578125,1.0975021123886108,,,,452.07501220703125,1.0947027206420898,,,,454.8550109863281,1.0965152978897095,,,,39078500,0.0,,
2015-12-26 00:00:00+00:00,,417.27398681640625,,,,,417.27398681640625,,,,,457.489013671875,,,,,405.760009765625,,,,,455.7560119628906,,,,,116166000,,,
2015-12-27 00:00:00+00:00,,422.822998046875,,,,,422.822998046875,,,,,424.0069885253906,,,,,408.88299560546875,,,,,416.5140075683594,,,,,53591200,,,
2015-12-28 00:00:00+00:00,129.6282958984375,422.27899169921875,1.0965994596481323,1070.5,17528.26953125,144.5399932861328,422.27899169921875,1.0965994596481323,1070.5,17528.26953125,144.6699981689453,429.7690124511719,1.0999999046325684,1098.800048828125,17536.900390625,142.85000610351562,418.4809875488281,1.0958002805709839,1070.5,17437.33984375,143.25999450683594,423.3429870605469,1.0965994596481323,1077.9000244140625,17535.66015625,1980000.0,49638600,0.0,361.0,59770000.0
2015-12-29 00:00:00+00:00,132.14842224121094,432.9830017089844,1.0975261926651,1077.5,17720.98046875,147.35000610351562,432.9830017089844,1.0975261926651,1077.5,17720.98046875,147.55999755859375,432.9830017089844,1.0999999046325684,1079.699951171875,17750.01953125,145.0,420.62701416015625,1.0910003185272217,1077.5,17547.369140625,145.05999755859375,422.0979919433594,1.0976948738098145,1079.0999755859375,17547.369140625,3133600.0,51596500,0.0,252.0,69860000.0
2015-12-30 00:00:00+00:00,131.30538940429688,426.6199951171875,1.0928006172180176,1060.0999755859375,17603.869140625,146.41000366210938,426.6199951171875,1.0928006172180176,1060.0999755859375,17603.869140625,148.0,434.3869934082031,1.0950000286102295,1070.199951171875,17714.130859375,146.00999450683594,422.0840148925781,1.0910003185272217,1059.699951171875,17588.869140625,147.22000122070312,433.29998779296875,1.0928006172180176,1068.5999755859375,17711.939453125,1619000.0,46889400,0.0,71.0,59760000.0
2015-12-31 00:00:00+00:00,129.67315673828125,430.5669860839844,1.093398094177246,1060.300048828125,17425.029296875,144.58999633789062,430.5669860839844,1.093398094177246,1060.300048828125,17425.029296875,145.9600067138672,432.9209899902344,1.093900442123413,1062.0,17590.66015625,144.5,418.7349853515625,1.0865998268127441,1058.5,17421.16015625,145.9600067138672,425.875,1.0938047170639038,1061.9000244140625,17590.66015625,2105200.0,45996600,0.0,10.0,93690000.0
2016-01-01 00:00:00+00:00,,434.3340148925781,1.0859060287475586,,,,434.3340148925781,1.0859060287475586,,,,436.2460021972656,1.0866966247558594,,,,427.5150146484375,1.0859060287475586,,,,430.72100830078125,1.0859060287475586,,,,36278900,0.0,,
2016-01-02 00:00:00+00:00,,433.43798828125,,,,,433.43798828125,,,,,436.06201171875,,,,,431.8699951171875,,,,,434.62200927734375,,,,,30096600,,,
2016-01-03 00:00:00+00:00,,430.010986328125,,,,,430.010986328125,,,,,433.7430114746094,,,,,424.70599365234375,,,,,433.5780029296875,,,,,39633800,,,
2016-01-04 00:00:00+00:00,126.00511169433594,433.09100341796875,1.0853991508483887,1075.0999755859375,17148.939453125,140.5,433.09100341796875,1.0853991508483887,1075.0999755859375,17148.939453125,141.6999969482422,434.5169982910156,1.094599723815918,1082.5,17405.48046875,139.42999267578125,429.0840148925781,1.0805997848510742,1063.199951171875,16957.630859375,141.3800048828125,430.0610046386719,1.0855052471160889,1063.4000244140625,17405.48046875,5719500.0,38477500,0.0,143.0,148060000.0
2016-01-05 00:00:00+00:00,126.51629638671875,431.9599914550781,1.0827549695968628,1078.4000244140625,17158.66015625,141.07000732421875,431.9599914550781,1.0827549695968628,1078.4000244140625,17158.66015625,141.6999969482422,434.1820068359375,1.0841047763824463,1081.5,17195.83984375,139.77000427246094,429.6759948730469,1.0712006092071533,1075.300048828125,17038.609375,140.99000549316406,433.0690002441406,1.082602620124817,1075.5999755859375,17147.5,3357000.0,34522600,0.0,82.0,105750000.0
2016-01-06 00:00:00+00:00,124.50740814208984,429.1050109863281,1.0751993656158447,1091.9000244140625,16906.509765625,138.8300018310547,429.1050109863281,1.0751993656158447,1091.9000244140625,16906.509765625,139.35000610351562,431.8559875488281,1.0772031545639038,1093.699951171875,17154.830078125,137.25999450683594,426.34100341796875,1.072199821472168,1081.5999755859375,16817.619140625,138.8300018310547,431.8559875488281,1.0751993656158447,1081.5999755859375,17154.830078125,4254100.0,34042500,0.0,52.0,120250000.0
2016-01-07 00:00:00+00:00,119.287841796875,458.0480041503906,1.0778998136520386,1107.699951171875,16514.099609375,133.00999450683594,458.0480041503906,1.0778998136520386,1107.699951171875,16514.099609375,136.6699981689453,458.7659912109375,1.0875996351242065,1109.4000244140625,16888.359375,132.50999450683594,429.0769958496094,1.0774004459381104,1091.5999755859375,16463.630859375,136.3800048828125,430.010986328125,1.0777952671051025,1091.5999755859375,16888.359375,7013700.0,87562200,0.0,122.0,176240000.0
2016-01-08 00:00:00+00:00,116.57939910888672,453.2300109863281,1.0925976037979126,1097.800048828125,16346.4501953125,129.99000549316406,453.2300109863281,1.0925976037979126,1097.800048828125,16346.4501953125,135.10000610351562,462.9339904785156,1.0928961038589478,1111.0999755859375,16651.890625,129.8000030517578,447.93798828125,1.0808006525039673,1093.0,16314.5703125,133.6999969482422,457.5379943847656,1.0927051305770874,1111.0999755859375,16519.169921875,5776900.0,56993000,0.0,98.0,141850000.0
2016-01-09 00:00:00+00:00,,447.6109924316406,,,,,447.6109924316406,,,,,454.6400146484375,,,,,446.8890075683594,,,,,453.38299560546875,,,,,32278000,,,
2016-01-10 00:00:00+00:00,,447.9909973144531,,,,,447.9909973144531,,,,,448.3089904785156,,,,,440.35101318359375,,,,,448.2380065917969,,,,,35995900,,,
