Date,BA,BTC-USD,EURUSD=X,GC=F,^DJI
2017-08-15 00:00:00+00:00,239.1699981689453,4181.93017578125,1.1775789260864258,1273.699951171875,21998.990234375
2017-08-16 00:00:00+00:00,237.58999633789065,4376.6298828125,1.174122333526611,1276.9000244140625,22024.869140625
2017-08-17 00:00:00+00:00,235.58999633789065,4331.68994140625,1.1774264574050903,1286.4000244140625,21750.73046875
2017-08-18 00:00:00+00:00,235.7700042724609,4160.6201171875,1.171550154685974,1285.699951171875,21674.509765625
2017-08-19 00:00:00+00:00,,4193.7001953125,,,
2017-08-20 00:00:00+00:00,,4087.659912109375,,,
2017-08-21 00:00:00+00:00,235.67999267578125,4001.739990234375,1.1756268739700315,1290.800048828125,21703.75
2017-08-22 00:00:00+00:00,239.75,4100.52001953125,1.1811953783035278,1285.0999755859375,21899.890625
2017-08-23 00:00:00+00:00,238.08999633789065,4151.52001953125,1.176221489906311,1288.9000244140625,21812.08984375
2017-08-24 00:00:00+00:00,238.7400054931641,4334.68017578125,1.1816558837890625,1286.5,21783.400390625
2017-08-25 00:00:00+00:00,235.88999938964844,4371.60009765625,1.1802195310592651,1292.5,21813.669921875
2017-08-26 00:00:00+00:00,,4352.39990234375,,,
2017-08-27 00:00:00+00:00,,4382.8798828125,,,
2017-08-28 00:00:00+00:00,237.17999267578125,4382.66015625,1.1951857805252075,1309.699951171875,21808.400390625
2017-08-29 00:00:00+00:00,240.4900054931641,4579.02001953125,1.1963869333267212,1313.0999755859375,21865.369140625
2017-08-30 00:00:00+00:00,240.4600067138672,4565.2998046875,1.1970456838607788,1308.0999755859375,21892.4296875
2017-08-31 00:00:00+00:00,239.66000366210935,4703.39013671875,1.1893434524536133,1316.199951171875,21948.099609375
2017-09-01 00:00:00+00:00,240.3300018310547,4892.009765625,1.191043257713318,1324.5,21987.560546875
2017-09-02 00:00:00+00:00,,4578.77001953125,,,
2017-09-03 00:00:00+00:00,,4582.9599609375,,,
2017-09-04 00:00:00+00:00,,4236.31005859375,1.1882835626602173,,
2017-09-05 00:00:00+00:00,237.0,4376.52978515625,1.1893434524536133,1339.199951171875,21753.310546875
2017-09-06 00:00:00+00:00,234.6199951171875,4597.1201171875,1.1924067735671997,1333.9000244140625,21807.640625
2017-09-07 00:00:00+00:00,236.30999755859372,4599.8798828125,1.1927765607833862,1345.0999755859375,21784.779296875
2017-09-08 00:00:00+00:00,238.77999877929688,4228.75,1.2029062509536743,1346.0,21797.7890625
2017-09-09 00:00:00+00:00,,4226.06005859375,,,
2017-09-10 00:00:00+00:00,,4122.93994140625,,,
2017-09-11 00:00:00+00:00,240.58999633789065,4161.27001953125,1.2017642259597778,1331.0,22057.369140625
2017-09-12 00:00:00+00:00,240.5800018310547,4130.81005859375,1.1959433555603027,1328.0,22118.859375
2017-09-13 00:00:00+00:00,241.92999267578125,3882.590087890625,1.1974613666534424,1323.4000244140625,22158.1796875
2017-09-14 00:00:00+00:00,245.22999572753903,3154.949951171875,1.1890605688095093,1324.699951171875,22203.48046875
2017-09-15 00:00:00+00:00,249.0,3637.52001953125,1.1921650171279907,1320.4000244140625,22268.33984375
2017-09-16 00:00:00+00:00,,3625.0400390625,,,
2017-09-17 00:00:00+00:00,,3582.8798828125,,,
2017-09-18 00:00:00+00:00,253.0800018310547,4065.199951171875,1.193716287612915,1306.300048828125,22331.349609375
2017-09-19 00:00:00+00:00,252.4600067138672,3924.969970703125,1.1959290504455566,1306.199951171875,22370.80078125
2017-09-20 00:00:00+00:00,255.4600067138672,3905.949951171875,1.199256420135498,1312.0,22412.58984375
2017-09-21 00:00:00+00:00,256.0400085449219,3631.0400390625,1.1872113943099976,1290.5999755859375,22359.23046875
2017-09-22 00:00:00+00:00,256.45001220703125,3630.699951171875,1.194557547569275,1293.300048828125,22349.58984375
2017-09-23 00:00:00+00:00,,3792.39990234375,,,
2017-09-24 00:00:00+00:00,,3682.840087890625,,,
2017-09-25 00:00:00+00:00,254.32000732421875,3926.070068359375,1.1927196979522705,1306.800048828125,22296.08984375
2017-09-26 00:00:00+00:00,253.6999969482422,3892.35009765625,1.185564637184143,1297.0,22284.3203125
2017-09-27 00:00:00+00:00,255.27999877929688,4200.669921875,1.1786059141159058,1283.4000244140625,22340.7109375
2017-09-28 00:00:00+00:00,254.2700042724609,4174.72998046875,1.1749638319015503,1285.5,22381.19921875
2017-09-29 00:00:00+00:00,254.2100067138672,4163.06982421875,1.178175449371338,1281.5,22405.08984375
2017-09-30 00:00:00+00:00,,4338.7099609375,,,
2017-10-01 00:00:00+00:00,,4403.740234375,,,
2017-10-02 00:00:00+00:00,255.9900054931641,4409.31982421875,1.1807351112365725,1272.699951171875,22557.599609375
2017-10-03 00:00:00+00:00,255.4600067138672,4317.47998046875,1.173378348350525,1271.5,22641.669921875
2017-10-04 00:00:00+00:00,255.75999450683597,4229.35986328125,1.17475688457489,1273.699951171875,22661.640625
2017-10-05 00:00:00+00:00,258.8900146484375,4328.41015625,1.175723671913147,1269.9000244140625,22775.390625
2017-10-06 00:00:00+00:00,258.5799865722656,4370.81005859375,1.1712344884872437,1271.5999755859375,22773.669921875
2017-10-07 00:00:00+00:00,,4426.89013671875,,,
2017-10-08 00:00:00+00:00,,4610.47998046875,,,
2017-10-09 00:00:00+00:00,258.3900146484375,4772.02001953125,1.1742464303970337,1281.800048828125,22761.0703125
2017-10-10 00:00:00+00:00,260.92999267578125,4781.990234375,1.1741636991500854,1290.5999755859375,22830.6796875
2017-10-11 00:00:00+00:00,261.44000244140625,4826.47998046875,1.1814883947372437,1285.800048828125,22872.890625
2017-10-12 00:00:00+00:00,261.9100036621094,5446.91015625,1.1865493059158323,1293.300048828125,22841.009765625
2017-10-13 00:00:00+00:00,260.739990234375,5647.2099609375,1.1831799745559692,1301.5,22871.720703125
2017-10-14 00:00:00+00:00,,5831.7900390625,,,
2017-10-15 00:00:00+00:00,,5678.18994140625,,,
2017-10-16 00:00:00+00:00,259.75,5725.58984375,1.181404709815979,1299.9000244140625,22956.9609375
2017-10-17 00:00:00+00:00,258.6199951171875,5605.509765625,1.1794538497924805,1283.0,22997.439453125
2017-10-18 00:00:00+00:00,260.0400085449219,5590.68994140625,1.1771907806396484,1279.9000244140625,23157.599609375
2017-10-19 00:00:00+00:00,259.0400085449219,5708.52001953125,1.179523468017578,1286.9000244140625,23163.0390625
2017-10-20 00:00:00+00:00,264.75,6011.4501953125,1.184805989265442,1277.4000244140625,23328.630859375
2017-10-21 00:00:00+00:00,,6031.60009765625,,,
2017-10-22 00:00:00+00:00,,6008.419921875,,,
2017-10-23 00:00:00+00:00,262.32000732421875,5930.31982421875,1.175364375114441,1277.699951171875,23273.9609375
2017-10-24 00:00:00+00:00,266.0,5526.64013671875,1.1759172677993774,1275.0,23441.759765625
2017-10-25 00:00:00+00:00,258.4200134277344,5750.7998046875,1.1759034395217896,1275.4000244140625,23329.4609375
